date,education
187594,C4+
187593,C4+
187592,C1-3
187591,C4+
187590,C1-3
187588,12orGED
187406,C4+
187408,C1-3
187606,C4+
187419,12orGED
187427,C1-3
187426,9-11
187425,12orGED
187424,12orGED
187423,12orGED
187422,C4+
187421,12orGED
187418,C1-3
187409,C4+
187417,C4+
187401,12orGED
187416,C1-3
187414,12orGED
187413,12orGED
187412,12orGED
187410,12orGED
187587,C1-3
187585,12orGED
187598,C1-3
187600,12orGED
187623,C4+
187622,C1-3
187620,C4+
187619,9-11
187618,12orGED
187617,9-11
187616,C4+
187615,C1-3
187584,12orGED
187613,C4+
187612,12orGED
187611,12orGED
187610,12orGED
187609,C1-3
187608,C1-3
187607,C1-3
187624,C4+
187625,C1-3
187626,C1-3
187627,C1-3
187582,C1-3
187581,C4+
187580,12orGED
187579,C4+
187578,C1-3
187576,C4+
187575,C1-3
187573,12orGED
187572,12orGED
187571,C1-3
187568,9-11
187583,9-11
187567,C1-3
187599,C1-3
187601,C4+
193710,9-11
193732,12orGED
187012,C1-3
193596,C1-3
193588,C1-3
193589,C1-3
193590,12orGED
193592,C1-3
193593,C1-3
193594,C4+
193595,C1-3
193599,C1-3
193586,C1-3
193582,12orGED
193601,9-11
193602,C4+
193603,12orGED
193604,C4+
193605,9-11
193606,C1-3
193587,C4+
193585,C4+
193495,12orGED
193509,C4+
193498,C4+
193515,12orGED
193500,C1-3
193502,C1-3
193503,12orGED
193506,C1-3
193508,C4+
193510,C1-3
193597,9-11
193511,12orGED
193512,C1-3
193513,C1-3
193514,12orGED
193545,12orGED
193549,9-11
193615,C4+
193608,C1-3
193610,12orGED
193612,12orGED
193575,12orGED
193567,C1-3
193568,C4+
193569,C4+
193570,12orGED
193571,C1-3
193572,12orGED
193574,12orGED
193577,C4+
193613,C1-3
193578,12orGED
193743,9-11
193745,C1-3
193746,12orGED
193916,C4+
193903,12orGED
193904,C1-3
193566,12orGED
193579,9-11
193565,9-11
193563,12orGED
193614,C1-3
193583,9-11
193581,C4+
193550,C4+
193564,C1-3
193553,C4+
193554,C4+
193555,C4+
193556,C1-3
193557,C1-3
193558,9-11
193559,12orGED
193560,12orGED
193561,C1-3
193562,12orGED
193496,9-11
193493,C1-3
193733,C1-3
193698,C4+
193691,12orGED
193692,12orGED
193693,9-11
193695,C4+
193707,12orGED
193696,C1-3
193697,C4+
193699,C1-3
193689,12orGED
193700,C4+
193701,C1-3
193702,12orGED
193703,C1-3
193704,9-11
193705,C1-3
193706,C1-3
193690,12orGED
193687,C4+
193491,C1-3
193742,12orGED
193734,C4+
193735,C4+
193736,C4+
193737,C1-3
193738,9-11
193739,C4+
193740,12orGED
193711,12orGED
193686,12orGED
193709,C4+
193681,C1-3
193694,C4+
193682,C4+
193683,C1-3
193684,C4+
193685,12orGED
193618,12orGED
193617,C1-3
193616,12orGED
193547,12orGED
193540,12orGED
193541,C4+
193542,12orGED
193543,12orGED
193544,12orGED
193518,12orGED
193516,C1-3
193497,12orGED
193531,12orGED
193482,12orGED
193483,C4+
193486,C1-3
193487,C1-3
193488,C4+
193489,C4+
193490,9-11
193539,1-8
193538,C1-3
193537,C4+
193535,12orGED
193519,9-11
193520,C4+
193521,C1-3
193522,12orGED
193523,12orGED
193524,C4+
193525,12orGED
193526,C1-3
193527,9-11
193528,12orGED
193530,C4+
193532,C4+
193517,C4+
193533,C1-3
193534,12orGED
187428,12orGED
187402,C1-3
187400,9-11
187673,C4+
187680,12orGED
187679,C1-3
187664,C4+
187678,C4+
187676,C1-3
187675,C4+
187674,12orGED
187672,C4+
187682,12orGED
187671,12orGED
187670,C4+
187669,C1-3
187668,9-11
187667,C4+
187666,12orGED
187677,C4+
187681,C4+
187683,12orGED
187640,C4+
187644,C1-3
187638,C1-3
187637,C1-3
187636,C4+
187635,C4+
187634,C4+
187633,C4+
187632,12orGED
187691,C4+
187684,C1-3
187663,C1-3
187665,C4+
187689,C4+
187688,C4+
187687,12orGED
187686,C4+
187685,C1-3
187631,C4+
187754,C1-3
187756,C1-3
187859,12orGED
187833,C1-3
187832,C1-3
187830,C4+
187829,C1-3
187841,12orGED
187828,C4+
187857,12orGED
187888,C1-3
187854,C4+
187887,C4+
187886,12orGED
187885,12orGED
187884,12orGED
187883,C4+
187882,C4+
187881,C4+
187834,C4+
187835,C4+
187836,C1-3
187837,12orGED
187853,12orGED
187852,9-11
187851,C4+
187850,12orGED
187848,C1-3
187847,9-11
187846,12orGED
187845,C4+
187844,12orGED
187843,12orGED
187856,C4+
187842,C4+
187840,C4+
187839,C1-3
187838,C1-3
187639,12orGED
187641,9-11
187430,C4+
187696,C1-3
187703,12orGED
187702,C1-3
187701,C1-3
187700,C4+
187699,C1-3
187698,12orGED
187697,C4+
187695,C4+
187706,C1-3
187694,C1-3
187705,12orGED
187693,C4+
187722,12orGED
187724,C1-3
187752,12orGED
187751,C1-3
187704,C4+
187721,C4+
187642,C1-3
187718,12orGED
187011,C4+
187010,C1-3
187021,12orGED
187367,12orGED
187368,C4+
187369,C1-3
187720,1-8
187717,C4+
187707,C1-3
187716,12orGED
187714,C1-3
187713,9-11
187712,C1-3
187711,12orGED
187710,12orGED
187708,1-8
187750,C1-3
187749,1-8
187748,C1-3
187654,C4+
187753,C1-3
187692,12orGED
187690,12orGED
187659,C4+
187658,C4+
187656,C4+
187655,C1-3
187651,C4+
187747,C4+
187650,12orGED
187649,C1-3
187648,C4+
187647,C1-3
187646,C1-3
187661,C1-3
187645,C4+
187739,C1-3
187725,C1-3
187726,12orGED
187727,C1-3
187746,C4+
187744,C4+
187743,12orGED
187742,12orGED
187741,C1-3
187723,12orGED
187740,C1-3
187737,C1-3
187736,12orGED
187735,C1-3
187734,9-11
187733,1-8
187732,C1-3
187730,C1-3
187728,C4+
187880,12orGED
187879,C1-3
187878,C1-3
187488,C1-3
187465,C1-3
187467,C1-3
187494,12orGED
187493,C4+
187492,C4+
187490,C1-3
187489,C1-3
187487,12orGED
187448,C4+
187486,C1-3
187485,C1-3
187483,12orGED
187482,12orGED
187466,12orGED
187481,9-11
187479,9-11
187432,12orGED
187434,9-11
187858,C1-3
187447,9-11
187456,12orGED
187454,C4+
187452,12orGED
187451,C4+
187450,C1-3
187463,C4+
187449,12orGED
187446,12orGED
187435,C1-3
187445,C4+
187444,C1-3
187440,12orGED
187439,C4+
187438,12orGED
187437,C1-3
187436,C1-3
187478,C1-3
187476,C1-3
187475,12orGED
187378,1-8
187386,12orGED
187385,12orGED
187399,9-11
187384,C1-3
187381,12orGED
187380,12orGED
187379,9-11
187377,12orGED
187474,12orGED
187376,12orGED
187375,C1-3
187374,C1-3
187373,C1-3
187372,C1-3
187371,C1-3
187383,C1-3
187388,C4+
187389,C1-3
187390,12orGED
187391,C1-3
187473,12orGED
187472,12orGED
187471,C4+
187470,C1-3
187469,C4+
187468,12orGED
187480,C1-3
187495,C4+
187431,C1-3
187429,C1-3
187398,C1-3
187396,12orGED
187395,9-11
187394,C4+
187392,9-11
187457,C1-3
187458,12orGED
187459,12orGED
187774,C4+
187782,C1-3
187781,C4+
187780,C1-3
187779,C1-3
187778,12orGED
187777,12orGED
187776,12orGED
187788,C4+
187761,12orGED
187773,12orGED
187770,C1-3
187769,12orGED
187768,12orGED
187767,C1-3
187766,C4+
187765,12orGED
187784,C1-3
187785,C4+
187787,12orGED
187825,12orGED
187877,C1-3
187873,None
187872,C1-3
187870,12orGED
187869,9-11
187867,12orGED
187866,C4+
187865,C1-3
187864,C4+
187862,C1-3
187861,C4+
187860,12orGED
187874,12orGED
187755,12orGED
187827,C4+
187764,12orGED
187760,C1-3
187460,C1-3
187797,C4+
187806,12orGED
187805,12orGED
187804,12orGED
187803,C1-3
187802,12orGED
187799,C1-3
187798,C1-3
187796,C1-3
187758,12orGED
187794,C4+
187809,C1-3
187630,C4+
187629,12orGED
187628,12orGED
187462,C1-3
187461,C1-3
187807,C1-3
187810,C4+
187792,12orGED
187811,12orGED
187757,C1-3
187772,9-11
187826,C1-3
187789,C4+
187793,C1-3
187824,12orGED
187823,C1-3
187822,C1-3
187819,12orGED
187818,12orGED
187817,C4+
187816,12orGED
187814,12orGED
187813,C4+
187812,1-8
188518,12orGED
188519,12orGED
188520,C1-3
204487,C4+
204479,C1-3
204480,C1-3
204481,12orGED
204482,9-11
204483,C4+
204484,C1-3
204486,C1-3
204489,C1-3
204477,C1-3
204461,C1-3
204459,C4+
204427,12orGED
204441,C4+
204428,C1-3
204429,12orGED
204430,C1-3
204478,C1-3
204460,12orGED
204389,1-8
204464,12orGED
204391,C1-3
204424,12orGED
204426,C4+
204363,12orGED
204475,C4+
204462,12orGED
204463,C4+
204465,C4+
204476,C4+
204467,12orGED
204468,C1-3
204469,12orGED
204470,C4+
204471,12orGED
204472,C1-3
204474,C1-3
204432,C1-3
204433,12orGED
204434,12orGED
204275,C4+
204491,12orGED
204281,C4+
204269,C1-3
204270,C1-3
204271,C1-3
204272,C1-3
204274,12orGED
204276,12orGED
204435,C1-3
204277,C4+
204278,12orGED
204279,12orGED
204280,9-11
204282,C4+
204267,9-11
204283,C1-3
204361,C4+
204364,12orGED
204457,C1-3
204455,C4+
204437,C1-3
204438,C4+
204439,C1-3
204440,C1-3
204442,C1-3
204458,C4+
204443,12orGED
204445,C4+
204446,C4+
204447,12orGED
204448,C1-3
204449,C4+
204452,C4+
204453,12orGED
204454,C1-3
204390,12orGED
204388,12orGED
204286,1-8
204408,12orGED
205082,C1-3
205083,C4+
205084,C4+
205085,12orGED
204743,12orGED
204740,C1-3
204233,12orGED
204397,C4+
205080,C4+
204398,C1-3
204399,9-11
204400,C4+
204401,C4+
204402,12orGED
204403,12orGED
204404,1-8
205081,C1-3
205079,C4+
204387,C1-3
205069,12orGED
205061,C4+
205063,12orGED
205064,C1-3
205065,C4+
205066,C1-3
205067,12orGED
205068,9-11
205070,C1-3
205078,9-11
205071,9-11
205072,12orGED
205074,C4+
205086,12orGED
205075,12orGED
205076,C4+
205077,9-11
204405,C4+
204406,12orGED
204407,C4+
204378,C4+
204369,C4+
204370,C4+
204371,C1-3
204372,C1-3
204375,C4+
204376,12orGED
204377,C1-3
204380,C4+
204409,C1-3
204392,C1-3
204381,12orGED
204382,C1-3
204383,12orGED
204384,12orGED
204385,C1-3
204386,C1-3
204368,C4+
204367,C4+
204365,C1-3
204379,C4+
204395,12orGED
204410,12orGED
204411,12orGED
204412,12orGED
204413,12orGED
204415,C4+
204416,12orGED
204417,12orGED
204419,12orGED
204421,C1-3
204422,9-11
204423,C4+
204396,C1-3
204394,12orGED
204425,C4+
204284,12orGED
204287,C4+
188521,C4+
204646,12orGED
204653,C4+
204654,12orGED
204656,1-8
204657,9-11
204658,12orGED
204659,12orGED
204661,C4+
204662,C1-3
204651,C4+
204663,9-11
204665,C1-3
204666,12orGED
204667,C4+
204669,C1-3
204670,C1-3
204672,C1-3
204652,C4+
204650,C1-3
204314,C1-3
204323,12orGED
204315,C1-3
204316,12orGED
204317,C1-3
204318,C4+
204320,1-8
204321,9-11
204322,1-8
204324,C1-3
204649,C4+
204325,12orGED
204326,C1-3
204490,C4+
204492,12orGED
204739,C1-3
204660,12orGED
204648,C1-3
204673,C4+
204674,C4+
204675,12orGED
204643,9-11
204636,12orGED
204637,C1-3
204638,12orGED
204639,C4+
204640,C1-3
204641,C1-3
204642,C4+
204676,12orGED
204647,C1-3
204678,C4+
204616,12orGED
204725,C4+
204714,12orGED
204715,12orGED
204716,C1-3
204717,C1-3
204635,12orGED
204634,C4+
204633,C4+
204644,C4+
204645,C4+
204677,C4+
204631,C1-3
204618,C4+
204619,C1-3
204620,12orGED
204621,12orGED
204623,C4+
204624,C4+
204625,9-11
204626,12orGED
204627,9-11
204628,C4+
204629,C1-3
204632,C1-3
204327,9-11
204312,12orGED
204288,C1-3
204255,C1-3
204248,C1-3
204250,C4+
204263,12orGED
204251,C1-3
204252,12orGED
204253,C4+
204254,12orGED
204256,C1-3
204245,C1-3
204258,C1-3
204259,12orGED
204260,C1-3
204261,9-11
204262,C4+
204295,9-11
204297,C1-3
204247,C1-3
204241,12orGED
204311,C4+
204264,C4+
204289,C4+
204290,C1-3
204291,C1-3
204292,C1-3
204293,C4+
204294,12orGED
204268,1-8
204296,C4+
204240,C4+
204249,12orGED
204234,C1-3
204235,C4+
204236,C1-3
204237,C4+
204238,C1-3
204239,C1-3
204360,12orGED
204345,12orGED
204332,9-11
204300,C4+
204357,C1-3
204358,9-11
204359,C4+
204331,1-8
204328,C1-3
204298,12orGED
204313,12orGED
204301,C1-3
204333,None
204302,12orGED
204303,C4+
204305,C4+
204306,C4+
204307,C4+
204308,9-11
204310,C1-3
204356,C1-3
204355,C4+
204354,C1-3
204353,C1-3
204334,12orGED
204335,C1-3
204336,C1-3
204338,C1-3
204339,C4+
204341,C1-3
204342,C1-3
204343,C4+
204344,C4+
204346,C1-3
204330,12orGED
204347,C4+
204348,C1-3
204349,12orGED
204352,9-11
205073,12orGED
205060,C4+
205087,C1-3
204821,C1-3
204814,12orGED
204815,9-11
204816,12orGED
204818,9-11
204830,C1-3
204819,12orGED
204820,C1-3
204822,C4+
204812,C4+
204823,12orGED
204824,C1-3
204825,12orGED
204826,C1-3
204827,12orGED
204828,12orGED
204829,C1-3
204813,C4+
204811,C4+
204854,C4+
204865,C4+
204857,12orGED
204858,1-8
204859,C1-3
204860,12orGED
204861,12orGED
204862,C4+
204864,C4+
204836,12orGED
204810,9-11
204832,C1-3
204803,12orGED
204817,C1-3
204805,C4+
204806,C4+
204808,9-11
204809,C1-3
204994,C4+
204996,C4+
204742,C4+
205182,12orGED
205175,C1-3
205176,12orGED
205178,9-11
205179,C1-3
205180,C4+
205152,C1-3
205150,C4+
205134,C4+
205165,C1-3
205122,C1-3
205123,C4+
205125,12orGED
205126,12orGED
205127,C1-3
205128,C1-3
205129,C1-3
205174,C1-3
205172,12orGED
205171,C1-3
205170,C4+
205154,12orGED
205155,12orGED
205156,C1-3
205157,12orGED
205158,12orGED
205159,C4+
205160,12orGED
205161,12orGED
205162,C1-3
205163,C1-3
205164,C1-3
205167,12orGED
205151,12orGED
205168,12orGED
205169,12orGED
204856,C1-3
204852,12orGED
205089,9-11
204796,C4+
204789,C1-3
204790,C1-3
204791,C4+
204792,C4+
204793,C4+
204794,C1-3
204795,C1-3
204797,12orGED
204788,C1-3
204798,12orGED
204799,C4+
204772,12orGED
204770,12orGED
204801,C4+
204756,C4+
204744,C4+
204771,12orGED
204786,C1-3
204834,9-11
204773,C1-3
204963,12orGED
204964,C4+
204965,C1-3
204870,C4+
204867,12orGED
204995,12orGED
204787,C1-3
204774,C1-3
204785,C1-3
204775,C4+
204776,C1-3
204777,C1-3
204778,C4+
204779,9-11
204781,C1-3
204782,C1-3
204745,C1-3
204746,C1-3
204748,12orGED
204841,12orGED
204800,C1-3
204802,C1-3
204866,12orGED
204850,12orGED
204838,12orGED
204839,12orGED
204840,12orGED
204842,C1-3
204749,C4+
204843,9-11
204844,12orGED
204845,C4+
204846,12orGED
204847,C4+
204849,C4+
204851,12orGED
204768,12orGED
204767,C4+
204766,C1-3
204765,C1-3
204750,C4+
204751,12orGED
204752,C1-3
204753,C4+
204754,9-11
204755,C4+
204757,C1-3
204769,C1-3
204758,12orGED
204759,C4+
204760,1-8
204761,12orGED
204762,C4+
204763,C4+
204764,12orGED
205130,9-11
205131,C4+
205132,C4+
205002,C4+
205026,C1-3
205057,C4+
205009,12orGED
204998,C4+
204999,12orGED
205000,C1-3
205001,C4+
205003,C4+
205055,12orGED
205004,9-11
205005,12orGED
205006,12orGED
205007,12orGED
205008,12orGED
205011,12orGED
205025,C1-3
205029,12orGED
205054,C1-3
205133,1-8
205028,C1-3
205035,9-11
205036,12orGED
205037,9-11
205038,C1-3
205039,12orGED
205040,C4+
205043,C1-3
205044,12orGED
205053,12orGED
205045,C1-3
205046,C4+
205048,C1-3
205049,C1-3
205050,12orGED
205051,9-11
205052,12orGED
205012,C4+
205013,C1-3
205014,12orGED
205108,C1-3
205099,C1-3
205100,12orGED
205101,12orGED
205104,C1-3
205088,C1-3
205105,C4+
205106,9-11
205110,12orGED
205015,12orGED
205111,12orGED
205112,C1-3
205113,C1-3
205114,12orGED
205115,12orGED
205116,C4+
205117,C1-3
205098,C1-3
205097,C4+
205096,C4+
205095,12orGED
205017,C1-3
205018,C1-3
205020,C1-3
205021,C4+
205022,12orGED
205023,12orGED
205024,12orGED
205056,C4+
205059,12orGED
205118,12orGED
205103,C1-3
205090,12orGED
205092,C1-3
205093,12orGED
205094,C4+
205034,12orGED
205033,12orGED
205032,C1-3
205229,12orGED
205221,C4+
205222,12orGED
205224,C4+
205225,9-11
205226,C1-3
205227,C4+
205228,12orGED
205230,12orGED
205241,C1-3
205233,C4+
205215,C4+
205234,12orGED
205236,C4+
205237,C4+
205238,12orGED
205239,C1-3
205220,C4+
205219,C1-3
205231,12orGED
205120,C1-3
205135,C4+
205149,C1-3
205136,C4+
205138,12orGED
205139,C4+
205140,C4+
205141,C1-3
205142,C4+
205144,C1-3
205145,C1-3
205146,C1-3
205147,12orGED
205148,C4+
205181,C4+
205183,12orGED
205240,C1-3
205242,12orGED
205031,12orGED
205209,9-11
205199,C4+
205201,C4+
205202,C4+
205203,C1-3
205204,12orGED
205207,C4+
205208,C4+
205210,C1-3
205243,12orGED
205211,12orGED
205212,12orGED
205121,C1-3
205119,C4+
204997,C4+
205041,12orGED
205030,C4+
205213,C4+
205198,C4+
205195,12orGED
205194,9-11
205245,C4+
205246,12orGED
205216,12orGED
205214,C1-3
205184,12orGED
205196,C1-3
205185,C4+
205186,12orGED
205187,12orGED
205188,C4+
205189,C4+
205190,1-8
205191,C4+
205192,C1-3
205193,12orGED
204718,C4+
204719,12orGED
204720,12orGED
188764,12orGED
188772,C1-3
188770,9-11
188769,C1-3
188768,9-11
188767,12orGED
188766,C1-3
188765,C1-3
188762,12orGED
188774,12orGED
188775,C1-3
188788,C1-3
188725,9-11
188723,9-11
188688,C4+
188687,12orGED
188685,C4+
188773,C4+
188776,C4+
188729,C1-3
188785,C1-3
188727,C1-3
188743,9-11
188726,12orGED
188758,12orGED
188760,12orGED
188787,C4+
188786,12orGED
188784,12orGED
188759,12orGED
188783,C4+
188782,C4+
188781,1-8
188780,C1-3
188779,12orGED
188778,C4+
188777,C4+
188684,C1-3
188682,12orGED
188681,12orGED
188716,C1-3
188690,C1-3
188692,12orGED
188722,C1-3
188721,9-11
188719,C4+
188718,C4+
188717,C1-3
188715,C1-3
188680,C4+
188714,C4+
188712,C1-3
188711,12orGED
188710,12orGED
188691,C1-3
188709,C4+
188707,C4+
188724,9-11
188673,C4+
188660,C1-3
188661,C4+
188679,12orGED
188678,C1-3
188676,C1-3
188675,C1-3
188689,C1-3
188674,C1-3
188672,C4+
188671,C4+
188670,12orGED
188669,C4+
188667,C1-3
188666,C1-3
188665,C1-3
188664,1-8
188662,12orGED
188728,C4+
188730,12orGED
188080,12orGED
188049,12orGED
188023,9-11
188022,9-11
188021,1-8
188020,12orGED
188032,C1-3
188079,12orGED
188047,C4+
188076,C1-3
188025,12orGED
188075,9-11
188074,12orGED
188073,12orGED
188072,12orGED
188071,9-11
188070,12orGED
188068,C4+
188024,C1-3
188026,C4+
188732,C4+
188038,C4+
188045,C1-3
188044,C4+
188043,12orGED
188042,C1-3
188041,C4+
188040,C1-3
188039,C4+
188037,C1-3
188027,C1-3
188035,1-8
188034,C4+
188046,C4+
188033,9-11
188031,C1-3
188030,C4+
188029,C4+
188066,C4+
188065,C4+
188064,12orGED
188745,12orGED
188752,C1-3
188751,C1-3
188750,C1-3
188749,12orGED
188748,12orGED
188747,C1-3
188746,C1-3
188757,12orGED
188048,C4+
188744,C4+
188742,12orGED
188741,12orGED
188736,9-11
188735,C4+
188734,C4+
188733,C4+
188753,C1-3
188754,12orGED
188756,C1-3
188405,C1-3
188063,C4+
188061,C4+
188060,12orGED
188059,C1-3
188058,12orGED
188057,C1-3
188055,C4+
188054,12orGED
188053,C1-3
188052,C1-3
188051,12orGED
188050,12orGED
188062,12orGED
187892,C1-3
188403,C1-3
188706,12orGED
188705,C1-3
188704,C4+
188820,C1-3
188843,C1-3
188842,C4+
188840,12orGED
188839,C4+
188838,C4+
188837,C1-3
188836,9-11
188835,C4+
188845,12orGED
188833,C4+
188832,12orGED
188831,1-8
188830,C1-3
188829,C1-3
188828,C1-3
188827,12orGED
188844,C4+
188846,12orGED
188702,12orGED
188796,C4+
188805,C1-3
188803,C1-3
188802,C1-3
188801,12orGED
188799,C4+
188798,C4+
188797,1-8
188795,C4+
188847,C1-3
188794,12orGED
188793,C4+
188792,C1-3
188804,C4+
188849,C1-3
188819,C1-3
188821,None
188826,C4+
188825,C4+
188824,C1-3
188469,C1-3
188477,9-11
188476,C4+
188475,12orGED
188474,12orGED
188472,12orGED
188471,C1-3
188470,12orGED
188468,C4+
188823,C4+
188480,12orGED
188467,C4+
188496,12orGED
188498,C4+
188524,12orGED
188523,C4+
188522,12orGED
188478,12orGED
188479,C4+
188481,12orGED
188495,C1-3
188834,C4+
188404,C1-3
188658,12orGED
188655,12orGED
188494,C4+
188493,C4+
188492,C4+
188491,C4+
188490,12orGED
188488,C1-3
188486,C4+
188485,C1-3
188484,C4+
188483,1-8
188482,C4+
188818,C1-3
188806,C4+
188808,C1-3
188860,C4+
188870,C1-3
188869,C1-3
188883,C4+
188866,C4+
188864,12orGED
188863,12orGED
188862,C1-3
188859,C1-3
188884,C4+
188857,C1-3
188856,12orGED
188855,C1-3
188854,12orGED
188853,12orGED
188852,C1-3
188865,C1-3
188871,12orGED
188873,9-11
188874,12orGED
188875,C1-3
188701,C4+
188700,C4+
188699,12orGED
188698,C1-3
188697,C1-3
188694,C4+
188708,C4+
188659,12orGED
188789,C1-3
188791,C1-3
188882,12orGED
188880,C4+
188879,C4+
188878,12orGED
188876,C1-3
188851,C1-3
188886,9-11
188809,C1-3
188848,C4+
188893,C1-3
188892,12orGED
188889,12orGED
188888,C4+
188902,12orGED
188790,12orGED
188850,12orGED
188817,C1-3
188914,C4+
188816,C1-3
188815,C1-3
188814,C4+
188813,12orGED
188812,C4+
188811,12orGED
188810,C1-3
188894,C1-3
188895,C1-3
188897,12orGED
188898,C1-3
188913,C1-3
188912,12orGED
188911,12orGED
188910,1-8
188909,12orGED
188908,12orGED
188907,C1-3
188906,C1-3
188905,12orGED
188904,12orGED
188885,C1-3
188903,9-11
188901,12orGED
188900,C4+
188899,12orGED
188077,C1-3
188018,C1-3
204721,12orGED
204592,9-11
204519,12orGED
204555,C4+
204557,C1-3
204614,12orGED
204601,9-11
204590,C1-3
204591,C1-3
204593,C1-3
204517,C1-3
204594,C4+
204595,C1-3
204596,12orGED
204597,12orGED
204598,C4+
204599,12orGED
204600,C4+
204518,C4+
204516,C4+
204495,C1-3
204506,C1-3
204497,12orGED
204499,12orGED
204500,C1-3
204501,C1-3
204503,12orGED
204504,12orGED
204505,9-11
204508,C1-3
204515,9-11
204520,C4+
204509,1-8
204510,C1-3
204511,C1-3
204512,1-8
204513,C1-3
204514,C4+
204602,12orGED
204587,C4+
204603,12orGED
204572,C4+
204565,C1-3
204566,C1-3
204567,C1-3
204568,C1-3
204569,12orGED
204571,12orGED
204585,C4+
204573,C1-3
204604,12orGED
204574,C1-3
204575,9-11
204576,12orGED
204578,C4+
204579,C4+
204580,C1-3
204581,C1-3
204564,C4+
204563,12orGED
204562,12orGED
204561,12orGED
204605,12orGED
204606,C1-3
204607,12orGED
204608,C4+
204609,1-8
204610,12orGED
204611,C4+
204612,12orGED
204613,1-8
204588,12orGED
204586,C4+
204558,C1-3
204570,C1-3
204559,12orGED
204560,C1-3
204496,C1-3
204494,12orGED
188127,12orGED
204688,C1-3
204680,C1-3
204681,C1-3
204682,C1-3
204683,C1-3
204684,1-8
204685,12orGED
204687,12orGED
204689,C4+
204679,12orGED
204690,C4+
204691,12orGED
204695,C1-3
204710,C4+
204697,C4+
204698,C1-3
204700,C1-3
204692,1-8
204711,12orGED
204507,12orGED
204730,12orGED
204722,12orGED
204723,12orGED
204724,12orGED
204726,12orGED
204712,12orGED
204728,C1-3
204729,C4+
204731,12orGED
204713,12orGED
204732,12orGED
204733,12orGED
204734,C1-3
204735,C1-3
204736,9-11
204737,C4+
204738,C1-3
204701,C4+
204702,C1-3
204704,C1-3
204548,C1-3
204540,C1-3
204524,12orGED
204542,12orGED
204543,C1-3
204544,C1-3
204546,C1-3
204547,12orGED
204549,12orGED
204705,C1-3
204550,9-11
204551,C4+
204552,C4+
204554,12orGED
204525,12orGED
204522,12orGED
204556,1-8
204538,C1-3
204537,C1-3
204535,12orGED
204534,12orGED
204706,12orGED
204707,9-11
204708,C4+
204709,C4+
204617,12orGED
204615,C4+
204493,C1-3
204539,C4+
204526,C1-3
204527,C1-3
204528,12orGED
204529,C4+
204530,C1-3
204532,C4+
204533,C4+
204582,C4+
204584,C4+
187972,C4+
188103,C4+
188144,C4+
188017,C1-3
188019,C4+
188109,12orGED
188107,C1-3
188105,C4+
188104,C4+
188102,C1-3
187923,9-11
188101,12orGED
188100,C1-3
188098,C4+
188097,12orGED
188096,12orGED
188110,C1-3
188095,C4+
187935,C1-3
187924,9-11
187971,C4+
187936,C4+
187942,12orGED
187941,C4+
187940,12orGED
187939,C4+
187938,12orGED
187937,C4+
187921,C4+
187934,12orGED
187925,C1-3
187933,C4+
187932,12orGED
187931,C1-3
187930,C1-3
187928,12orGED
187927,C4+
187926,12orGED
188093,12orGED
188092,12orGED
188091,C1-3
188123,C4+
188131,12orGED
188130,C4+
188129,C4+
188112,C1-3
188128,12orGED
188125,12orGED
188124,C1-3
188122,12orGED
188090,12orGED
188121,C1-3
188120,C1-3
188119,12orGED
188118,C4+
188117,C4+
188115,C4+
188114,C1-3
188132,C4+
188134,C1-3
188135,C1-3
188136,C4+
188088,12orGED
188087,C4+
188086,C4+
188085,C1-3
188084,12orGED
